Time,bit-x,bitbay,bitfinex,bitstamp,cex.io,coinbase,exmo,gemini,itbit,kraken
2019-06-08 07:00:00 UTC,7935.28188679246,,7910.98553491133,7928.49235546039,7974.07272727273,7931.44230327868,7918.69644210849,7924.5576635514,7922.99056603774,7923.75467775468
2019-06-08 08:00:00 UTC,7957.73693877551,,7941.68517175482,7961.48059459459,8004.03404255319,7959.54097744361,7956.61351949549,7956.21120689655,7966.79545454545,7969.49033457248
2019-06-08 09:00:00 UTC,7978.348,,7961.4725275144,7981.43050167224,8028.07586206896,7981.55673913042,7977.39936080333,7984.35577777777,7981.34375,7973.69251101312
2019-06-08 10:00:00 UTC,8005.22607142857,,7999.35196206271,8008.45347107436,8052.56,8006.66944892473,8000.38714616946,8013.61348837209,8004.535,8009.43973509935
2019-06-08 11:00:00 UTC,7987.88719626168,,7972.39107220839,7989.90481848185,8044.496875,7989.89121040725,7993.72969295859,7991.00818181818,7998.06666666667,7992.72228571428
2019-06-08 12:00:00 UTC,7962.4581443299,,7939.03606034927,7954.69191819465,8034.02444444444,7956.07979020979,7965.83212714017,7960.81792079208,7950.8595890411,7955.96818181818
2019-06-08 13:00:00 UTC,7953.79617021277,,7927.95865881485,7952.50464,8014.18208955224,7952.34528262384,7961.36680675216,7952.19597014925,7955.59166666667,7955.09597855228
2019-06-08 14:00:00 UTC,7947.98353982301,,7920.51562039205,7943.68059431525,8021.12987012987,7943.05163761225,7971.39422892018,7946.3090625,7938.65384615385,7940.67652733119
2019-06-08 15:00:00 UTC,7926.47457446808,,7903.83387617171,7913.28623338257,7980.33066666667,7917.54131568228,7940.38280580376,7918.71341085271,7915.62745098039,7918.5722589168
2019-06-08 16:00:00 UTC,7895.5829245283,,7870.4444409556,7874.65754574812,7954.76103896104,7880.57154078551,7905.04720418656,7884.79485207101,7879.06293706294,7888.05767790263
2019-06-08 17:00:00 UTC,7834.61323529412,,7828.67818581114,7825.83663387978,7894.725,7828.86828362944,7861.90056987852,7830.19528301887,7831.75857843137,7827.14543147209
2019-06-08 18:00:00 UTC,7842.87463636364,,7842.80195101837,7837.82777777778,7917.46315789474,7842.0108071192,7878.27165838791,7843.68359375,7839.89880952381,7835.5104255319
2019-06-08 19:00:00 UTC,7840.27176470588,,7839.18573576459,7839.91484177215,7906.39633027522,7845.35168979187,7878.63593764429,7843.2975,7842.3829113924,7843.98164383561
2019-06-08 20:00:00 UTC,7857.71840336135,,7861.03411122357,7860.34385786801,7908.32463768116,7862.66073828919,7897.28845909635,7864.41590361446,7861.64130434783,7865.47721179627
2019-06-08 21:00:00 UTC,7883.89486486486,,7890.56560173017,7883.68748700171,7937.17291666667,7889.49042105261,7912.57833687006,7876.89238255033,7893.14383561644,7890.40301003346
2019-06-08 22:00:00 UTC,7920.39161616162,,7929.63646251731,7923.17438746438,7971.86206896552,7924.2829670862,7940.77260890069,7924.93745454545,7918.671875,7917.21755852842
2019-06-08 23:00:00 UTC,7945.42924528302,,7942.65931553155,7947.46148867314,7988.30545454545,7948.32786048932,7968.21726391492,7948.45586956521,7951.40714285714,7947.03844537815
2019-06-09 00:00:00 UTC,7930.71731481481,,7921.30563330948,7928.47539944903,7988.50857142857,7928.67470209341,7937.71358860603,7931.11276190476,7927.13888888889,7925.33963782697
2019-06-09 01:00:00 UTC,7901.28979381443,,7898.704037311,7902.67380952381,7976.1125,7899.69858142494,7922.35775262979,7901.9204,7902.09782608696,7896.24621212121
2019-06-09 02:00:00 UTC,7882.10387096775,,7872.55505343341,7879.63056756756,7947.584375,7880.80011705686,7911.69386260586,7882.7221978022,7883.92916666667,7879.97431693989
2019-06-09 03:00:00 UTC,7882.96555555555,,7873.73024168026,7883.2776923077,7956.41428571429,7886.08461082284,7909.74947010609,7884.95216216217,7891.86428571429,7883.45312500001
2019-06-09 04:00:00 UTC,7883.40875,,7874.76417558517,7883.03985714286,7959.75555555556,7885.01102678572,7907.61657391304,7886.15833333333,7883.97058823529,7886.78659793815
2019-06-09 05:00:00 UTC,7902.23571428572,,7892.11297732279,7902.83521951219,7971.75625,7900.82140350876,7919.11785710623,7899.89467532468,7898.72058823529,7900.84403669725
2019-06-09 06:00:00 UTC,7888.00754901961,,7873.11920258688,7885.85278810409,7954.39696969697,7885.46780361758,7906.91700484099,7890.20619047619,7885.9,7884.81770833334
2019-06-09 07:00:00 UTC,7896.17907216495,,7891.32177327898,7901.64623655915,7962.36296296296,7899.24069405099,7917.09046633472,7904.41145833333,7910.33870967742,7905.13511450381
2019-06-09 08:00:00 UTC,7921.25063636363,,7917.79499147774,7923.78076666667,7973.0205882353,7924.99174551385,7953.30623240967,7926.89837837838,7931.03703703704,7924.20745614035
