Time,bit-x,bitbay,bitfinex,bitstamp,cex.io,coinbase,exmo,gemini,itbit,kraken
2019-05-20 13:00:00 UTC,1.764453851,2.861820066,0.017661218,0.077012854,0.32338099,0.029025477,0.128143003,0.073861725,0.049565873,0.033860524
2019-05-20 14:00:00 UTC,2.017562008,,0.009586113,0.082228158,0.187702082,0.019403461,0.172418059,0.052515604,0.0561132,0.027881681
2019-05-20 15:00:00 UTC,2.100194675,0.264908286,0.005741989,0.083147222,0.144788054,0.016889382,0.186158054,0.034892658,0.055593626,0.026692722
2019-05-20 16:00:00 UTC,2.077593811,,0.016244818,0.076405667,0.199358076,0.016666024,0.165017995,0.054448259,0.073143537,0.025330286
2019-05-20 17:00:00 UTC,2.079781655,0.370994898,0.020842811,0.07464398,0.223841989,0.025593085,0.140285394,0.081281588,0.048957814,0.025941597
2019-05-20 18:00:00 UTC,2.021872644,,0.01377936,0.093917353,0.20566514,0.02023456,0.122222561,0.04599008,0.051790218,0.02616999
2019-05-20 19:00:00 UTC,2.096604409,0.329644575,0.011394394,0.082146013,0.182258145,0.020217419,0.187820205,0.0459104,0.061083864,0.02941274
2019-05-20 20:00:00 UTC,2.002864665,,0.019790652,0.076611515,0.195416152,0.028179057,0.172449354,0.067394667,0.062601854,0.030436174
2019-05-20 21:00:00 UTC,1.839029489,1.468569723,0.026704332,0.089851408,0.201677616,0.027888379,0.141501081,0.106591676,0.171109252,0.026411634
2019-05-20 22:00:00 UTC,1.782361191,,0.025101683,0.063725503,0.212002085,0.018170004,0.250694211,0.069755264,0.077305113,0.035778763
2019-05-20 23:00:00 UTC,2.070981561,0.48090363,0.008696566,0.074818572,0.166299479,0.019929323,0.211932142,0.075395996,0.096408322,0.018098609
2019-05-21 00:00:00 UTC,1.917467283,,0.013151195,0.084435012,0.182109516,0.029580133,0.377544726,0.071784725,0.093823537,0.028702204
2019-05-21 01:00:00 UTC,1.743312808,0.795143639,0.006486338,0.077386116,0.240116091,0.025414378,0.24986727,0.048200544,0.075613471,0.03372417
2019-05-21 02:00:00 UTC,0.911934082,,0.017995453,0.076288406,0.196106366,0.013905605,0.250799785,0.060713608,0.0781462,0.036855824
2019-05-21 03:00:00 UTC,1.484924741,0.225424093,0.013835343,0.087536391,0.143966969,0.009103326,0.248392308,0.070109206,0.065329107,0.018873474
2019-05-21 04:00:00 UTC,1.182407269,,0.013832734,0.06205698,0.099823702,0.008851449,0.232473775,0.035256327,0.047929665,0.022543523
2019-05-21 05:00:00 UTC,0.961061122,0.254829699,0.009719987,0.046557031,0.075679992,0.013148447,0.243624139,0.056221201,0.052752313,0.041382691
2019-05-21 06:00:00 UTC,1.308614907,,0.010505941,0.058222366,0.062776327,0.013972467,0.202704034,0.056005401,0.065983416,0.035748049
2019-05-21 07:00:00 UTC,1.696435671,0.191490003,0.008556949,0.08953162,0.079172536,0.014398808,0.109937048,0.043208136,0.048224838,0.03676811
2019-05-21 08:00:00 UTC,1.579931637,,0.007422843,0.096378314,0.118368034,0.008744821,0.129339243,0.060254067,0.05526201,0.022948994
