Time,bit-x,bitfinex,bitflyer,bithumb,bitstamp,coinbase,exmo,gemini,kraken,others
2019-06-05 17:00:00 UTC,5.133333333333333,51.483333333333334,17.366666666666667,11.866666666666667,32.266666666666666,72.11666666666666,7.866666666666667,4.5,46.53333333333333,26.183333333333337
2019-06-05 18:00:00 UTC,4.8,27.283333333333335,10.133333333333333,7.35,19.816666666666666,68.0,4.783333333333333,3.566666666666667,29.916666666666668,21.183333333333334
2019-06-05 19:00:00 UTC,5.5,49.5,20.083333333333332,7.416666666666667,21.266666666666666,75.1,5.516666666666667,3.566666666666667,37.233333333333334,16.766666666666666
2019-06-05 20:00:00 UTC,5.05,126.38333333333334,42.81666666666667,19.133333333333333,38.9,126.36666666666666,13.166666666666666,11.366666666666667,85.88333333333334,29.65
2019-06-05 21:00:00 UTC,5.35,52.35,30.2,12.233333333333333,26.35,83.26666666666667,7.583333333333333,5.1,43.06666666666667,21.366666666666667
2019-06-05 22:00:00 UTC,5.516666666666667,41.3,31.616666666666667,13.683333333333334,16.683333333333334,65.88333333333334,5.483333333333333,3.1,22.983333333333334,15.4
2019-06-05 23:00:00 UTC,5.5,27.85,23.8,11.333333333333334,18.283333333333335,59.36666666666667,4.066666666666666,3.6666666666666665,26.15,15.983333333333334
2019-06-06 00:00:00 UTC,5.333333333333333,36.55,24.516666666666666,13.233333333333333,18.766666666666666,51.93333333333333,1.9833333333333334,2.816666666666667,19.633333333333333,15.550000000000002
2019-06-06 01:00:00 UTC,5.3,21.583333333333332,28.733333333333334,13.383333333333333,15.783333333333333,49.31666666666667,2.566666666666667,3.3333333333333335,21.733333333333334,14.416666666666668
2019-06-06 02:00:00 UTC,5.116666666666667,18.383333333333333,23.083333333333332,17.35,15.416666666666666,41.96666666666667,2.0,1.85,17.9,13.650000000000002
2019-06-06 03:00:00 UTC,4.6,24.566666666666666,28.0,9.383333333333333,13.35,36.68333333333333,2.6166666666666667,1.85,12.233333333333333,11.066666666666666
2019-06-06 04:00:00 UTC,5.116666666666667,18.9,27.666666666666668,11.083333333333334,15.466666666666667,34.05,3.5833333333333335,2.1333333333333333,14.35,12.433333333333334
2019-06-06 05:00:00 UTC,4.65,32.65,26.2,15.133333333333333,15.083333333333334,31.966666666666665,4.183333333333334,1.8,14.983333333333333,15.316666666666668
2019-06-06 06:00:00 UTC,4.433333333333334,18.066666666666666,12.816666666666666,5.6,14.483333333333333,26.583333333333332,2.6,1.4833333333333334,14.533333333333333,9.766666666666666
2019-06-06 07:00:00 UTC,5.466666666666667,24.216666666666665,21.616666666666667,9.383333333333333,17.633333333333333,28.316666666666666,5.4,1.4166666666666667,21.65,18.349999999999998
2019-06-06 08:00:00 UTC,5.266666666666667,19.95,14.766666666666667,14.8,16.066666666666666,30.533333333333335,3.95,0.9833333333333333,26.133333333333333,16.25
2019-06-06 09:00:00 UTC,5.416666666666667,29.116666666666667,16.083333333333332,10.533333333333333,15.083333333333334,30.55,5.3,1.0833333333333333,19.933333333333334,12.066666666666665
2019-06-06 10:00:00 UTC,5.05,15.266666666666667,10.266666666666667,8.25,15.9,31.766666666666666,9.583333333333334,0.75,18.1,11.650000000000002
2019-06-06 11:00:00 UTC,5.366666666666667,33.733333333333334,30.116666666666667,10.85,17.033333333333335,41.4,6.266666666666667,1.45,30.283333333333335,13.083333333333334
2019-06-06 12:00:00 UTC,5.383333333333333,58.6,42.3,25.166666666666668,31.6,74.55,11.566666666666666,5.183333333333334,57.46666666666667,32.98333333333333
2019-06-06 13:00:00 UTC,5.383333333333333,42.35,36.166666666666664,31.816666666666666,30.5,80.45,12.35,4.516666666666667,64.73333333333333,29.950000000000006
2019-06-06 14:00:00 UTC,4.916666666666667,46.21666666666667,32.05,28.583333333333332,27.783333333333335,86.45,13.116666666666667,4.3,50.28333333333333,26.999999999999996
2019-06-06 15:00:00 UTC,5.033333333333333,31.066666666666666,17.066666666666666,16.95,19.716666666666665,61.93333333333333,7.933333333333334,3.0833333333333335,31.966666666666665,17.633333333333333
2019-06-06 16:00:00 UTC,4.216666666666667,27.716666666666665,13.833333333333334,23.533333333333335,18.283333333333335,60.46666666666667,9.25,2.966666666666667,34.55,28.383333333333333
2019-06-06 17:00:00 UTC,5.283333333333333,36.0,10.083333333333334,9.483333333333333,17.466666666666665,63.38333333333333,7.65,3.8833333333333333,39.21666666666667,21.299999999999997
2019-06-06 18:00:00 UTC,4.833333333333333,121.68333333333334,41.81666666666667,30.116666666666667,55.11666666666667,163.43333333333334,25.316666666666666,13.233333333333333,97.0,51.849999999999994
2019-06-06 19:00:00 UTC,4.766666666666667,40.63333333333333,8.283333333333333,8.366666666666667,18.233333333333334,71.71666666666667,9.116666666666667,3.6666666666666665,38.85,18.549999999999997
2019-06-06 20:00:00 UTC,5.1,56.11666666666667,16.766666666666666,7.283333333333333,18.1,68.55,6.083333333333333,3.95,39.43333333333333,19.666666666666668
2019-06-06 21:00:00 UTC,4.383333333333333,39.53333333333333,16.1,6.566666666666666,17.65,54.9,5.9,2.75,25.85,16.98333333333333
2019-06-06 22:00:00 UTC,3.466666666666667,19.383333333333333,13.383333333333333,10.033333333333333,13.033333333333333,53.333333333333336,2.966666666666667,2.6333333333333333,24.366666666666667,11.9
2019-06-06 23:00:00 UTC,4.233333333333333,53.95,30.433333333333334,15.066666666666666,22.75,75.53333333333333,8.15,3.716666666666667,37.733333333333334,20.183333333333337
2019-06-07 00:00:00 UTC,5.35,40.15,20.45,20.6,10.85,53.4,2.6666666666666665,3.4833333333333334,19.333333333333332,12.9
2019-06-07 01:00:00 UTC,5.5,18.533333333333335,13.166666666666666,13.283333333333333,8.483333333333333,40.9,1.5,2.066666666666667,13.533333333333333,9.266666666666666
2019-06-07 02:00:00 UTC,5.566666666666666,33.666666666666664,15.25,10.15,8.3,38.7,1.6833333333333333,1.2166666666666668,11.55,9.416666666666666
2019-06-07 03:00:00 UTC,5.3,36.25,19.6,13.95,9.8,35.71666666666667,2.4833333333333334,1.7666666666666666,16.833333333333332,10.433333333333334
2019-06-07 04:00:00 UTC,5.316666666666666,29.1,17.2,7.866666666666667,9.216666666666667,31.133333333333333,3.0833333333333335,2.65,18.416666666666668,12.466666666666667
2019-06-07 05:00:00 UTC,5.233333333333333,12.5,22.366666666666667,5.483333333333333,11.683333333333334,26.366666666666667,2.566666666666667,1.9833333333333334,13.1,10.533333333333335
2019-06-07 06:00:00 UTC,4.9,86.23333333333333,53.36666666666667,38.333333333333336,36.483333333333334,75.95,13.933333333333334,7.033333333333333,58.05,33.233333333333334
2019-06-07 07:00:00 UTC,5.483333333333333,45.53333333333333,38.8,37.05,31.233333333333334,61.63333333333333,11.233333333333333,3.55,46.03333333333333,30.716666666666665
2019-06-07 08:00:00 UTC,5.45,36.65,34.4,28.25,27.166666666666668,53.0,14.166666666666666,2.183333333333333,39.95,25.31666666666667
2019-06-07 09:00:00 UTC,5.55,31.4,22.2,16.15,20.016666666666666,42.416666666666664,9.566666666666666,1.2333333333333334,25.5,16.25
2019-06-07 10:00:00 UTC,5.283333333333333,18.166666666666668,18.666666666666668,8.15,21.866666666666667,40.05,5.783333333333333,1.2,21.583333333333332,12.583333333333332
2019-06-07 11:00:00 UTC,5.033333333333333,38.233333333333334,20.133333333333333,16.433333333333334,18.933333333333334,46.88333333333333,7.25,1.9666666666666668,25.633333333333333,20.650000000000002
2019-06-07 12:00:00 UTC,5.25,33.583333333333336,23.616666666666667,9.55,18.7,52.88333333333333,6.6,2.1666666666666665,28.2,17.45
2019-06-07 13:00:00 UTC,5.416666666666667,38.96666666666667,18.083333333333332,11.433333333333334,18.133333333333333,62.766666666666666,9.25,3.033333333333333,30.683333333333334,17.566666666666666
2019-06-07 14:00:00 UTC,5.3,44.63333333333333,14.9,8.483333333333333,14.483333333333333,61.63333333333333,9.633333333333333,3.433333333333333,25.6,17.23333333333333
2019-06-07 15:00:00 UTC,5.733333333333333,30.3,9.666666666666666,8.416666666666666,16.6,58.96666666666667,7.983333333333333,4.066666666666666,26.75,19.45
2019-06-07 16:00:00 UTC,5.516666666666667,86.36666666666666,40.4,29.666666666666668,31.616666666666667,118.25,16.516666666666666,6.383333333333333,77.28333333333333,40.06666666666666
2019-06-07 17:00:00 UTC,5.4,60.36666666666667,18.916666666666668,8.033333333333333,17.883333333333333,78.61666666666666,9.25,3.1333333333333333,35.083333333333336,18.783333333333335
2019-06-07 18:00:00 UTC,5.366666666666667,37.3,17.533333333333335,6.466666666666667,15.983333333333333,78.15,11.016666666666667,3.7333333333333334,32.63333333333333,17.400000000000002
2019-06-07 19:00:00 UTC,5.283333333333333,68.6,23.166666666666668,10.25,23.516666666666666,90.51666666666667,10.783333333333333,5.75,48.86666666666667,21.400000000000002
2019-06-07 20:00:00 UTC,4.65,57.233333333333334,21.666666666666668,11.3,30.3,81.66666666666667,6.133333333333333,6.083333333333333,45.6,15.866666666666667
2019-06-07 21:00:00 UTC,5.183333333333334,51.36666666666667,19.266666666666666,17.083333333333332,14.716666666666667,77.31666666666666,3.6666666666666665,4.55,33.55,17.483333333333334
